"","X","Data","EBA.US48.ALL.D.H","Year","day","month","hour","wday","value"
"4761","",2016-01-15 05:00:00,466591,2016,15,1,5,3,466591
"4762","",2016-01-15 06:00:00,477950,2016,15,1,6,3,477950
"4763","",2016-01-15 07:00:00,480809,2016,15,1,7,3,480809
"4764","",2016-01-15 08:00:00,482019,2016,15,1,8,3,482019
"4765","",2016-01-15 09:00:00,477684,2016,15,1,9,3,477684
"4766","",2016-01-15 10:00:00,470885,2016,15,1,10,3,470885
"4767","",2016-01-15 11:00:00,465207,2016,15,1,11,3,465207
"4768","",2016-01-15 12:00:00,459647,2016,15,1,12,3,459647
"4769","",2016-01-15 13:00:00,455994,2016,15,1,13,3,455994
"4770","",2016-01-15 14:00:00,457303,2016,15,1,14,3,457303
"4771","",2016-01-15 15:00:00,464502,2016,15,1,15,3,464502
"4772","",2016-01-15 16:00:00,472267,2016,15,1,16,3,472267
"4773","",2016-01-15 17:00:00,474015,2016,15,1,17,3,474015
"4774","",2016-01-15 18:00:00,470431,2016,15,1,18,3,470431
"4775","",2016-01-15 19:00:00,462443,2016,15,1,19,3,462443
"4776","",2016-01-15 20:00:00,447326,2016,15,1,20,3,447326
"4777","",2016-01-15 21:00:00,429462,2016,15,1,21,3,429462
"4778","",2016-01-15 22:00:00,411505,2016,15,1,22,3,411505
"4779","",2016-01-15 23:00:00,397816,2016,15,1,23,3,397816
"4780","",2016-01-16 00:00:00,388224,2016,16,1,0,3,388224
"4781","",2016-01-16 01:00:00,383451,2016,16,1,1,3,383451
"4782","",2016-01-16 02:00:00,382947,2016,16,1,2,3,382947
"4783","",2016-01-16 03:00:00,388310,2016,16,1,3,3,388310
"4784","",2016-01-16 04:00:00,398740,2016,16,1,4,3,398740
"4785","",2016-01-16 05:00:00,415089,2016,16,1,5,3,415089
"4786","",2016-01-16 06:00:00,431887,2016,16,1,6,3,431887
"4787","",2016-01-16 07:00:00,445180,2016,16,1,7,3,445180
"4788","",2016-01-16 08:00:00,450918,2016,16,1,8,3,450918
"4789","",2016-01-16 09:00:00,449736,2016,16,1,9,3,449736
"4790","",2016-01-16 10:00:00,445307,2016,16,1,10,3,445307
"4791","",2016-01-16 11:00:00,438825,2016,16,1,11,3,438825
"4792","",2016-01-16 12:00:00,433619,2016,16,1,12,3,433619
"4793","",2016-01-16 13:00:00,430719,2016,16,1,13,3,430719
"4794","",2016-01-16 14:00:00,433675,2016,16,1,14,3,433675
"4795","",2016-01-16 15:00:00,444949,2016,16,1,15,3,444949
"4796","",2016-01-16 16:00:00,460287,2016,16,1,16,3,460287
"4797","",2016-01-16 17:00:00,466148,2016,16,1,17,3,466148
"4798","",2016-01-16 18:00:00,466348,2016,16,1,18,3,466348
"4799","",2016-01-16 19:00:00,461167,2016,16,1,19,3,461167
"4800","",2016-01-16 20:00:00,449781,2016,16,1,20,3,449781
"4801","",2016-01-16 21:00:00,434046,2016,16,1,21,3,434046
"4802","",2016-01-16 22:00:00,420904,2016,16,1,22,3,420904
"4803","",2016-01-16 23:00:00,409261,2016,16,1,23,3,409261
"4804","",2016-01-17 00:00:00,400848,2016,17,1,0,3,400848
"4805","",2016-01-17 01:00:00,397217,2016,17,1,1,3,397217
"4806","",2016-01-17 02:00:00,397101,2016,17,1,2,3,397101
"4807","",2016-01-17 03:00:00,401266,2016,17,1,3,3,401266
"4808","",2016-01-17 04:00:00,411251,2016,17,1,4,3,411251
"4809","",2016-01-17 05:00:00,426700,2016,17,1,5,3,426700
"4810","",2016-01-17 06:00:00,444644,2016,17,1,6,3,444644
"4811","",2016-01-17 07:00:00,459065,2016,17,1,7,3,459065
"4812","",2016-01-17 08:00:00,464383,2016,17,1,8,3,464383
"4813","",2016-01-17 09:00:00,462562,2016,17,1,9,3,462562
"4814","",2016-01-17 10:00:00,459210,2016,17,1,10,3,459210
"4815","",2016-01-17 11:00:00,454221,2016,17,1,11,3,454221
"4816","",2016-01-17 12:00:00,449060,2016,17,1,12,3,449060
"4817","",2016-01-17 13:00:00,445494,2016,17,1,13,3,445494
"4818","",2016-01-17 14:00:00,448991,2016,17,1,14,3,448991
"4819","",2016-01-17 15:00:00,464219,2016,17,1,15,3,464219
"4820","",2016-01-17 16:00:00,485887,2016,17,1,16,3,485887
"4821","",2016-01-17 17:00:00,496208,2016,17,1,17,3,496208
"4822","",2016-01-17 18:00:00,500062,2016,17,1,18,3,500062
"4823","",2016-01-17 19:00:00,495429,2016,17,1,19,3,495429
"4824","",2016-01-17 20:00:00,485171,2016,17,1,20,3,485171
"4825","",2016-01-17 21:00:00,469896,2016,17,1,21,3,469896
"4826","",2016-01-17 22:00:00,456064,2016,17,1,22,3,456064
"4827","",2016-01-17 23:00:00,448528,2016,17,1,23,3,448528
"4828","",2016-01-18 00:00:00,444251,2016,18,1,0,3,444251
"4829","",2016-01-18 01:00:00,444631,2016,18,1,1,3,444631
"4830","",2016-01-18 02:00:00,451451,2016,18,1,2,3,451451
"4831","",2016-01-18 03:00:00,467318,2016,18,1,3,3,467318
"4832","",2016-01-18 04:00:00,494755,2016,18,1,4,3,494755
"4833","",2016-01-18 05:00:00,523901,2016,18,1,5,3,523901
"4834","",2016-01-18 06:00:00,541062,2016,18,1,6,3,541062
"4835","",2016-01-18 07:00:00,545192,2016,18,1,7,3,545192
"4836","",2016-01-18 08:00:00,543487,2016,18,1,8,3,543487
"4837","",2016-01-18 09:00:00,536857,2016,18,1,9,3,536857
"4838","",2016-01-18 10:00:00,527628,2016,18,1,10,3,527628
"4839","",2016-01-18 11:00:00,517776,2016,18,1,11,3,517776
"4840","",2016-01-18 12:00:00,509785,2016,18,1,12,3,509785
"4841","",2016-01-18 13:00:00,504687,2016,18,1,13,3,504687
"4842","",2016-01-18 14:00:00,507727,2016,18,1,14,3,507727
"4843","",2016-01-18 15:00:00,526419,2016,18,1,15,3,526419
"4844","",2016-01-18 16:00:00,549665,2016,18,1,16,3,549665
"4845","",2016-01-18 17:00:00,562567,2016,18,1,17,3,562567
"4846","",2016-01-18 18:00:00,564163,2016,18,1,18,3,564163
"4847","",2016-01-18 19:00:00,556526,2016,18,1,19,3,556526
"4848","",2016-01-18 20:00:00,538248,2016,18,1,20,3,538248
"4849","",2016-01-18 21:00:00,516924,2016,18,1,21,3,516924
"4850","",2016-01-18 22:00:00,501475,2016,18,1,22,3,501475
"4851","",2016-01-18 23:00:00,488999,2016,18,1,23,3,488999
"4852","",2016-01-19 00:00:00,482967,2016,19,1,0,3,482967
"4853","",2016-01-19 01:00:00,481249,2016,19,1,1,3,481249
"4854","",2016-01-19 02:00:00,486280,2016,19,1,2,3,486280
"4855","",2016-01-19 03:00:00,502379,2016,19,1,3,3,502379
"4856","",2016-01-19 04:00:00,535702,2016,19,1,4,3,535702
"4857","",2016-01-19 05:00:00,566549,2016,19,1,5,3,566549
"4858","",2016-01-19 06:00:00,573410,2016,19,1,6,3,573410
"4859","",2016-01-19 07:00:00,566659,2016,19,1,7,3,566659
"4860","",2016-01-19 08:00:00,557923,2016,19,1,8,3,557923
"4861","",2016-01-19 09:00:00,545315,2016,19,1,9,3,545315
"4862","",2016-01-19 10:00:00,532146,2016,19,1,10,3,532146
"4863","",2016-01-19 11:00:00,521109,2016,19,1,11,3,521109
"4864","",2016-01-19 12:00:00,512647,2016,19,1,12,3,512647
"4865","",2016-01-19 13:00:00,508178,2016,19,1,13,3,508178
"4866","",2016-01-19 14:00:00,511496,2016,19,1,14,3,511496
"4867","",2016-01-19 15:00:00,528756,2016,19,1,15,3,528756
"4868","",2016-01-19 16:00:00,551032,2016,19,1,16,3,551032
"4869","",2016-01-19 17:00:00,562095,2016,19,1,17,3,562095
"4870","",2016-01-19 18:00:00,562159,2016,19,1,18,3,562159
"4871","",2016-01-19 19:00:00,552331,2016,19,1,19,3,552331
"4872","",2016-01-19 20:00:00,532727,2016,19,1,20,3,532727
"4873","",2016-01-19 21:00:00,508325,2016,19,1,21,3,508325
"4874","",2016-01-19 22:00:00,489238,2016,19,1,22,3,489238
"4875","",2016-01-19 23:00:00,477412,2016,19,1,23,3,477412
"4876","",2016-01-20 00:00:00,469456,2016,20,1,0,3,469456
"4877","",2016-01-20 01:00:00,465197,2016,20,1,1,3,465197
"4878","",2016-01-20 02:00:00,467832,2016,20,1,2,3,467832
"4879","",2016-01-20 03:00:00,480765,2016,20,1,3,3,480765
"4880","",2016-01-20 04:00:00,511384,2016,20,1,4,3,511384
"4881","",2016-01-20 05:00:00,538712,2016,20,1,5,3,538712
"4882","",2016-01-20 06:00:00,545903,2016,20,1,6,3,545903
"4883","",2016-01-20 07:00:00,541690,2016,20,1,7,3,541690
"4884","",2016-01-20 08:00:00,535766,2016,20,1,8,3,535766
"4885","",2016-01-20 09:00:00,525014,2016,20,1,9,3,525014
"4886","",2016-01-20 10:00:00,513367,2016,20,1,10,3,513367
"4887","",2016-01-20 11:00:00,505022,2016,20,1,11,3,505022
"4888","",2016-01-20 12:00:00,499719,2016,20,1,12,3,499719
"4889","",2016-01-20 13:00:00,496368,2016,20,1,13,3,496368
"4890","",2016-01-20 14:00:00,498582,2016,20,1,14,3,498582
"4891","",2016-01-20 15:00:00,513219,2016,20,1,15,3,513219
"4892","",2016-01-20 16:00:00,530621,2016,20,1,16,3,530621
"4893","",2016-01-20 17:00:00,536998,2016,20,1,17,3,536998
"4894","",2016-01-20 18:00:00,534155,2016,20,1,18,3,534155
"4895","",2016-01-20 19:00:00,523823,2016,20,1,19,3,523823
"4896","",2016-01-20 20:00:00,502565,2016,20,1,20,3,502565
"4897","",2016-01-20 21:00:00,477673,2016,20,1,21,3,477673
"4898","",2016-01-20 22:00:00,456421,2016,20,1,22,3,456421
"4899","",2016-01-20 23:00:00,443706,2016,20,1,23,3,443706
"4900","",2016-01-21 00:00:00,436131,2016,21,1,0,3,436131
"4901","",2016-01-21 01:00:00,433110,2016,21,1,1,3,433110
"4902","",2016-01-21 02:00:00,436071,2016,21,1,2,3,436071
"4903","",2016-01-21 03:00:00,449116,2016,21,1,3,3,449116
"4904","",2016-01-21 04:00:00,480639,2016,21,1,4,3,480639
"4905","",2016-01-21 05:00:00,510256,2016,21,1,5,3,510256
"4906","",2016-01-21 06:00:00,518742,2016,21,1,6,3,518742
"4907","",2016-01-21 07:00:00,516020,2016,21,1,7,3,516020
"4908","",2016-01-21 08:00:00,511787,2016,21,1,8,3,511787
"4909","",2016-01-21 09:00:00,505008,2016,21,1,9,3,505008
"4910","",2016-01-21 10:00:00,497441,2016,21,1,10,3,497441
"4911","",2016-01-21 11:00:00,490839,2016,21,1,11,3,490839
"4912","",2016-01-21 12:00:00,486454,2016,21,1,12,3,486454
"4913","",2016-01-21 13:00:00,484099,2016,21,1,13,3,484099
"4914","",2016-01-21 14:00:00,486532,2016,21,1,14,3,486532
"4915","",2016-01-21 15:00:00,502091,2016,21,1,15,3,502091
"4916","",2016-01-21 16:00:00,520576,2016,21,1,16,3,520576
"4917","",2016-01-21 17:00:00,528086,2016,21,1,17,3,528086
"4918","",2016-01-21 18:00:00,526625,2016,21,1,18,3,526625
"4919","",2016-01-21 19:00:00,516991,2016,21,1,19,3,516991
"4920","",2016-01-21 20:00:00,498943,2016,21,1,20,3,498943
"4921","",2016-01-21 21:00:00,476339,2016,21,1,21,3,476339
"4922","",2016-01-21 22:00:00,456478,2016,21,1,22,3,456478
"4923","",2016-01-21 23:00:00,444330,2016,21,1,23,3,444330
"4924","",2016-01-22 00:00:00,436511,2016,22,1,0,4,436511
"4925","",2016-01-22 01:00:00,433613,2016,22,1,1,4,433613
"4926","",2016-01-22 02:00:00,437088,2016,22,1,2,4,437088
"4927","",2016-01-22 03:00:00,449307,2016,22,1,3,4,449307
"4928","",2016-01-22 04:00:00,477904,2016,22,1,4,4,477904
"4929","",2016-01-22 05:00:00,507808,2016,22,1,5,4,507808
"4930","",2016-01-22 06:00:00,521807,2016,22,1,6,4,521807
"4931","",2016-01-22 07:00:00,527868,2016,22,1,7,4,527868
"4932","",2016-01-22 08:00:00,530661,2016,22,1,8,4,530661
"4933","",2016-01-22 09:00:00,527483,2016,22,1,9,4,527483
"4934","",2016-01-22 10:00:00,521535,2016,22,1,10,4,521535
"4935","",2016-01-22 11:00:00,516008,2016,22,1,11,4,516008
"4936","",2016-01-22 12:00:00,510667,2016,22,1,12,4,510667
"4937","",2016-01-22 13:00:00,506634,2016,22,1,13,4,506634
"4938","",2016-01-22 14:00:00,507167,2016,22,1,14,4,507167
"4939","",2016-01-22 15:00:00,517282,2016,22,1,15,4,517282
"4940","",2016-01-22 16:00:00,529218,2016,22,1,16,4,529218
"4941","",2016-01-22 17:00:00,532903,2016,22,1,17,4,532903
"4942","",2016-01-22 18:00:00,529336,2016,22,1,18,4,529336
"4943","",2016-01-22 19:00:00,520639,2016,22,1,19,4,520639
"4944","",2016-01-22 20:00:00,505934,2016,22,1,20,4,505934
"4945","",2016-01-22 21:00:00,487546,2016,22,1,21,4,487546
"4946","",2016-01-22 22:00:00,472140,2016,22,1,22,4,472140
"4947","",2016-01-22 23:00:00,460258,2016,22,1,23,4,460258
"4948","",2016-01-23 00:00:00,452993,2016,23,1,0,4,452993
"4949","",2016-01-23 01:00:00,449064,2016,23,1,1,4,449064
"4950","",2016-01-23 02:00:00,449326,2016,23,1,2,4,449326
"4951","",2016-01-23 03:00:00,454535,2016,23,1,3,4,454535
"4952","",2016-01-23 04:00:00,463992,2016,23,1,4,4,463992
"4953","",2016-01-23 05:00:00,479138,2016,23,1,5,4,479138
"4954","",2016-01-23 06:00:00,495821,2016,23,1,6,4,495821
"4955","",2016-01-23 07:00:00,510243,2016,23,1,7,4,510243
"4956","",2016-01-23 08:00:00,516909,2016,23,1,8,4,516909
"4957","",2016-01-23 09:00:00,514058,2016,23,1,9,4,514058
"4958","",2016-01-23 10:00:00,505966,2016,23,1,10,4,505966
"4959","",2016-01-23 11:00:00,495026,2016,23,1,11,4,495026
"4960","",2016-01-23 12:00:00,483676,2016,23,1,12,4,483676
"4961","",2016-01-23 13:00:00,477092,2016,23,1,13,4,477092
"4962","",2016-01-23 14:00:00,477040,2016,23,1,14,4,477040
"4963","",2016-01-23 15:00:00,488625,2016,23,1,15,4,488625
"4964","",2016-01-23 16:00:00,505709,2016,23,1,16,4,505709
"4965","",2016-01-23 17:00:00,514363,2016,23,1,17,4,514363
"4966","",2016-01-23 18:00:00,514371,2016,23,1,18,4,514371
"4967","",2016-01-23 19:00:00,509339,2016,23,1,19,4,509339
"4968","",2016-01-23 20:00:00,498177,2016,23,1,20,4,498177
"4969","",2016-01-23 21:00:00,483097,2016,23,1,21,4,483097
"4970","",2016-01-23 22:00:00,468893,2016,23,1,22,4,468893
"4971","",2016-01-23 23:00:00,460268,2016,23,1,23,4,460268
"4972","",2016-01-24 00:00:00,454526,2016,24,1,0,4,454526
"4973","",2016-01-24 01:00:00,452520,2016,24,1,1,4,452520
"4974","",2016-01-24 02:00:00,453491,2016,24,1,2,4,453491
"4975","",2016-01-24 03:00:00,457963,2016,24,1,3,4,457963
"4976","",2016-01-24 04:00:00,468964,2016,24,1,4,4,468964
"4977","",2016-01-24 05:00:00,483187,2016,24,1,5,4,483187
"4978","",2016-01-24 06:00:00,495120,2016,24,1,6,4,495120
"4979","",2016-01-24 07:00:00,496698,2016,24,1,7,4,496698
"4980","",2016-01-24 08:00:00,487732,2016,24,1,8,4,487732
"4981","",2016-01-24 09:00:00,473976,2016,24,1,9,4,473976
"4982","",2016-01-24 10:00:00,460476,2016,24,1,10,4,460476
"4983","",2016-01-24 11:00:00,447591,2016,24,1,11,4,447591
"4984","",2016-01-24 12:00:00,437721,2016,24,1,12,4,437721
"4985","",2016-01-24 13:00:00,431740,2016,24,1,13,4,431740
"4986","",2016-01-24 14:00:00,433905,2016,24,1,14,4,433905
"4987","",2016-01-24 15:00:00,451140,2016,24,1,15,4,451140
"4988","",2016-01-24 16:00:00,474773,2016,24,1,16,4,474773
"4989","",2016-01-24 17:00:00,492025,2016,24,1,17,4,492025
"4990","",2016-01-24 18:00:00,496266,2016,24,1,18,4,496266
"4991","",2016-01-24 19:00:00,491505,2016,24,1,19,4,491505
"4992","",2016-01-24 20:00:00,478408,2016,24,1,20,4,478408
"4993","",2016-01-24 21:00:00,460644,2016,24,1,21,4,460644
"4994","",2016-01-24 22:00:00,445232,2016,24,1,22,4,445232
"4995","",2016-01-24 23:00:00,435648,2016,24,1,23,4,435648
"4996","",2016-01-25 00:00:00,430615,2016,25,1,0,4,430615
"4997","",2016-01-25 01:00:00,429953,2016,25,1,1,4,429953
"4998","",2016-01-25 02:00:00,434655,2016,25,1,2,4,434655
"4999","",2016-01-25 03:00:00,450649,2016,25,1,3,4,450649
"5000","",2016-01-25 04:00:00,482989,2016,25,1,4,4,482989
"5001","",2016-01-25 05:00:00,513360,2016,25,1,5,4,513360
"5002","",2016-01-25 06:00:00,521512,2016,25,1,6,4,521512
"5003","",2016-01-25 07:00:00,512924,2016,25,1,7,4,512924
"5004","",2016-01-25 08:00:00,502330,2016,25,1,8,4,502330
"5005","",2016-01-25 09:00:00,489853,2016,25,1,9,4,489853
"5006","",2016-01-25 10:00:00,478507,2016,25,1,10,4,478507
"5007","",2016-01-25 11:00:00,468547,2016,25,1,11,4,468547
"5008","",2016-01-25 12:00:00,460704,2016,25,1,12,4,460704
"5009","",2016-01-25 13:00:00,455462,2016,25,1,13,4,455462
"5010","",2016-01-25 14:00:00,456948,2016,25,1,14,4,456948
"5011","",2016-01-25 15:00:00,471328,2016,25,1,15,4,471328
"5012","",2016-01-25 16:00:00,490288,2016,25,1,16,4,490288
"5013","",2016-01-25 17:00:00,499316,2016,25,1,17,4,499316
"5014","",2016-01-25 18:00:00,498466,2016,25,1,18,4,498466
"5015","",2016-01-25 19:00:00,488233,2016,25,1,19,4,488233
"5016","",2016-01-25 20:00:00,468843,2016,25,1,20,4,468843
"5017","",2016-01-25 21:00:00,444902,2016,25,1,21,4,444902
"5018","",2016-01-25 22:00:00,424717,2016,25,1,22,4,424717
"5019","",2016-01-25 23:00:00,410925,2016,25,1,23,4,410925
"5020","",2016-01-26 00:00:00,402416,2016,26,1,0,4,402416
"5021","",2016-01-26 01:00:00,399017,2016,26,1,1,4,399017
"5022","",2016-01-26 02:00:00,401917,2016,26,1,2,4,401917
"5023","",2016-01-26 03:00:00,415447,2016,26,1,3,4,415447
"5024","",2016-01-26 04:00:00,445757,2016,26,1,4,4,445757
"5025","",2016-01-26 05:00:00,475483,2016,26,1,5,4,475483
"5026","",2016-01-26 06:00:00,487047,2016,26,1,6,4,487047
"5027","",2016-01-26 07:00:00,487588,2016,26,1,7,4,487588
"5028","",2016-01-26 08:00:00,486590,2016,26,1,8,4,486590
"5029","",2016-01-26 09:00:00,481282,2016,26,1,9,4,481282
"5030","",2016-01-26 10:00:00,474137,2016,26,1,10,4,474137
"5031","",2016-01-26 11:00:00,468192,2016,26,1,11,4,468192
"5032","",2016-01-26 12:00:00,463981,2016,26,1,12,4,463981
"5033","",2016-01-26 13:00:00,461351,2016,26,1,13,4,461351
"5034","",2016-01-26 14:00:00,464003,2016,26,1,14,4,464003
"5035","",2016-01-26 15:00:00,477275,2016,26,1,15,4,477275
"5036","",2016-01-26 16:00:00,493139,2016,26,1,16,4,493139
"5037","",2016-01-26 17:00:00,500393,2016,26,1,17,4,500393
"5038","",2016-01-26 18:00:00,499252,2016,26,1,18,4,499252
"5039","",2016-01-26 19:00:00,489037,2016,26,1,19,4,489037
"5040","",2016-01-26 20:00:00,469437,2016,26,1,20,4,469437
"5041","",2016-01-26 21:00:00,445631,2016,26,1,21,4,445631
"5042","",2016-01-26 22:00:00,425397,2016,26,1,22,4,425397
